Sno,freq_neg,freq_neutral,freq_pos,overall
38,18.464487605490238,43.416537851399546,20.076928170132888,1
39,23.04817657159262,18.62658439933155,38.72634838476717,1
40,20.0962346607659,18.008540563104603,37.1108986180062,1
41,44.31820852737363,53.534473378673475,52.83848657522125,1
42,18.488167119810196,16.858193129375167,19.88267319098061,1
43,9.431252494512924,11.262741402776872,14.81802902726135,1
44,4.295096515735235,2.9861873464933346,6.078300393709781,1
45,11.306736925931249,22.254130064077575,22.78660289441453,1
46,7.07751073764916,6.379968012390859,14.025719364554114,1
47,30.58734588808807,47.97909557548158,35.04830899268246,1
48,12.726973141066338,21.937875374329604,13.260557343345834,1
49,8.142777052411683,6.1879438437787995,13.489609677532497,1
50,8.835593593760022,39.610702858691575,13.933681479417487,1
51,28.76056929288725,22.93282186736037,41.01615637816005,1
52,86.72526161858862,99.56718483099601,95.96035743006325,1
53,27.969400893449233,29.289647470219048,38.10036705614128,1
54,24.49534851274343,17.95094989761013,21.980069426519123,1
55,14.19004165367594,36.173112512530224,17.961973256253767,1
56,9.889241191653696,7.134939824442185,8.571080807754488,1
57,32.10277731116449,28.88287658025685,47.95947495555431,1
58,8.383860650065461,7.9427932707918725,22.122672364655212,1
59,9.672890738336838,10.188581241474619,12.526019899488361,1
60,21.68726894960682,29.608399762048222,35.09311558902294,1
61,9.729912825568153,7.410885850312948,17.713114006237703,1
62,9.294617580499374,8.10120659187061,16.279232467434056,1
63,34.22699315918585,62.45692333102771,40.60787404462629,1
64,8.962113862136901,46.536976504815826,14.779869603092477,1
65,10.593862049577451,37.69395523554687,13.433488504906665,1
66,57.660355334285796,61.104005781581165,75.66869614461898,1
67,12.824854261264445,15.98195802406132,23.72680437157994,1
68,15.007857903881439,63.59345697886077,28.39014598493703,1
69,58.445343046613246,54.82073488234022,69.79461890982826,1
70,20.51177770155477,22.62184377020484,25.412651055306792,1
71,5.970759998026073,3.1617947806989877,4.044143999845929,1
72,25.927774550319157,52.05945227665547,30.827228364370463,1
73,77.90003688803114,700.8412237932783,83.99558704865181,1
74,8.046723592206584,15.198307485693602,1.9716173057761437,1
75,66.19861875399177,110.90277482062692,75.78581311731746,1
76,21.666152905784543,58.02726548218386,23.2039094401678,1
77,20.879546542035726,15.05195385830804,22.860331189382908,1
78,37.96721406227756,38.18783537570829,53.11005766622693,1
79,11.158745084118141,8.150028613514399,13.046140521956227,1
80,36.428805697315624,105.40673170751994,50.161178659608495,1
81,25.11873868903224,44.59676832122708,24.73525486066119,1
82,50.04961312208293,76.50958382291469,71.08266054495442,1
83,43.47211668186265,63.92618990831091,66.50885589379855,1
84,14.228670028394546,36.74321418420268,23.267082355473228,1
85,83.64338467825579,76.67241192503968,103.53846680746481,1
86,26.103091025708075,34.7958779182379,62.24567948466984,1
87,6.514386548278463,11.14981121713661,12.259513773615911,1
88,31.4843949809387,32.67836239492352,37.96861823446589,1
89,11.66897786206193,22.319731100328905,13.725747260891177,1
90,70.4728591291117,63.15545209290067,61.319323824836424,1
91,57.44996460599873,40.457133068730094,60.60047692307966,1
92,12.929497600142028,252.93259663384285,26.003698330826246,1
93,39.08469270040753,35.19306943754383,44.954597300999836,1
94,138.1320555964389,121.48081817602308,192.06047240759807,1
95,281.6311364577016,655.8666287636884,411.9461635615675,1
96,19.038728301235874,20.877632216881594,23.78379836450925,1
97,46.08685171766894,30.478981366587856,56.572000238105765,1
98,33.843627566854344,28.67868519530471,38.534230196729034,1
99,17.531076938896092,19.71807437281189,22.628990768779538,1
100,17.552730335945583,63.698021097481494,21.97090368663685,1
101,47.25650803846212,34.74016259140744,43.40308653059101,1
102,15.502549319782814,9.977459001090054,14.234239645038603,1
103,66.88670314223369,61.60278586601137,82.68414290322862,1
104,26.563695063649178,26.37775177371189,49.10082785992279,1
105,18.312775045514496,15.714552689013521,24.080984298348852,1
106,11.349533254100397,8.088262637653866,12.914388204809725,1
107,1.4679087893334213,3.1297591767663104,1.979610101787852,1
108,19.516074293202582,16.762694555851116,22.112026127724192,1
109,11.785356217254762,16.935673538467825,27.998822692072626,1
110,6.867307764066759,5.076061929124819,7.139423975028631,1
111,12.286237869205197,6.157496969007928,8.67855363006869,1
112,10.83562759693163,9.909385367860104,12.926055225591934,1
113,11.682940271173266,8.378651490436003,11.802633043645942,1
114,15.535901562389645,21.985797454890395,21.634718100513,1
115,4.3843086928396655,3.267065097428932,5.1956436771975305,1
116,4.027378005731926,6.627864525674257,3.8353958755496564,1
117,13.3532540601008,6.938609567540369,12.78296284086992,1
118,12.306980321710475,26.659374999134233,18.847784047726833,1
119,9.540117926781486,13.084454838508142,13.56884340543806,1
120,48.10372164175196,48.917465307451394,61.54939486764653,1
121,14.695066566657689,11.758228530549081,20.154658354421628,1
122,10.166329267249736,11.424225912234023,18.543570536183786,1
123,37.658703725946275,32.65230602288089,55.2278351723067,1
124,8.743639287514446,31.917296612803945,12.056685783467055,1
125,20.336158998461496,20.416421411093566,35.41748905063001,1
126,18.08518987019393,22.095289963664005,19.606685609954624,1
127,26.342335710772332,38.897748282421915,43.04538131911274,1
128,6.2770461060769005,5.540753849843389,7.764786238776772,1
129,6.4783401197797374,18.5778644749261,10.289123859106628,1
130,21.500875250324473,20.815758182918145,30.39240913689552,1
131,28.91107843267517,26.638911882679068,35.29669426300353,1
132,14.64544868902718,10.335256883068851,13.928409988416469,1
133,49.559127456777816,251.23018478189024,59.89588388312672,1
134,73.61421113329865,269.8348637149122,61.350336956283385,1
135,30.365031691085036,37.87645158438733,35.34348273490433,1
136,16.19372236461872,17.479915382227947,27.776368915255496,1
137,21.38738883500442,61.096647438989365,39.04963143918126,1
138,9.57718342564265,12.151965361291051,12.94712296033531,1
139,26.944097245071312,23.16016208736206,34.2687338616238,1
140,18.543244117213934,27.221388138010735,21.747148308219685,1
141,50.61784981484806,62.02413158256772,68.52076003193216,1
142,13.157631136696404,11.932500836956917,22.49099696722171,1
143,8.325026791847232,8.75329431654395,17.13569485321682,1
144,10.558652880078872,34.393878777972965,13.309292819048968,1
145,7.242688127154336,6.549000441960182,12.771735198048892,1
146,19.39088258041197,13.220728099270193,18.835879149642246,1
147,7.542867844869225,18.68705910677526,8.47784182713807,1
148,26.755137612887587,18.998034179351503,33.39528320008232,1
149,25.32109328775686,29.512672947084617,27.935893030188776,1
150,10.871532180772327,8.352969832687052,13.21136667966563,1
151,8.52955328104071,8.517868110889896,12.539288391583966,1
152,13.403557583415758,230.88774683338664,18.70422578958348,1
153,121.25000378372974,144.7622197513795,156.62666041328987,1
154,7.044718384109321,4.98935377047038,7.189234789268314,1
155,10.991902531451654,9.926853700179041,19.45828356657848,1
156,2.0466306321917207,1.6157937544654015,2.7651823919265404,1
157,25.78589416069438,26.194378064247694,40.85538473477628,1
158,26.126555905886455,28.8836367893108,33.96372407664496,1
159,70.34073364560452,56.417770667702015,88.84130885473411,1
160,27.375550459755086,29.04025581971157,33.2448770613673,1
161,11.275571469720257,13.729137652701088,14.216590665844999,1
162,17.143320654853525,10.53276715186879,14.834028292929306,1
163,9.13311971058492,22.650573750085044,18.472394045072264,1
164,23.654650522955873,22.412245111843617,42.78209497166639,1
165,44.31879198302884,126.9572146558543,76.74150397232498,1
166,28.706124808719,27.46818045197985,36.1552456971467,1
167,9.604890379227433,8.416290992991145,14.894857207638267,1
168,10.845645518987789,225.75272389591845,17.682441024598514,1
169,17.005631004318275,19.72689614138464,17.508095663297492,1
170,28.568524623312506,25.265574467054957,46.916495718283215,1
171,113.85411411596372,81.80924832483053,110.95241952575324,1
172,17.513031310458313,17.24845319032896,19.8557234723581,1
173,4.53466138440301,7.122142406584359,7.817177201819531,1
174,13.182806925622252,12.152957729052506,20.989327693421263,1
175,22.31649377481161,40.15131667127326,23.86633855337199,1
176,6.7568166844308415,4.751568637822891,7.785823550248745,1
177,9.768047565874149,8.693781704853912,8.362491787467155,1
178,22.441894275560728,18.087920792135456,37.078639788109385,1
179,9.88684742837524,8.811604640914455,13.804722424989832,1
180,25.290466611318017,19.442944371658776,26.64208146402383,1
181,6.8075143719286535,24.975312285855125,19.03350811194925,1
182,38.41200654191442,51.6063586063689,49.32860345126606,1
183,3.3138033313605586,2.864149390734358,8.154714262564372,1
184,55.06437610519673,42.39187696864369,59.58052183999252,1
185,25.05014646965695,16.786827425797394,26.296935468263015,1
186,38.71089707330558,23.208673082482655,31.15225407743101,1
187,6.43009366461037,6.5503927446775565,6.997329142977385,1
188,4.696824623788425,5.040858603393399,11.26198284761483,1
189,22.2848582006976,18.819059774446885,30.296269581484523,1
190,11.648772626321154,10.147813278313215,18.49449390213023,1
191,2.151945156199353,2.002170497293898,2.1365261595356206,1
192,31.24389404140812,50.80094494158722,44.00721531562506,1
193,18.98617679187594,22.054998797527926,27.176705043658593,1
194,5.585109521967414,4.596338891798433,9.788304202670911,1
195,51.47537694629367,33.318735820367344,40.38084976556996,1
196,9.509567491678055,10.556325831789035,12.123018239343427,1
197,8.590621496812155,7.686951184696325,9.814386541659111,1
198,18.466312338137573,23.3070899500539,23.928952911317605,1
199,11.415551724956437,10.58704449170107,19.010520772329578,1
200,8.41133423177217,7.446585715331521,10.66423033547408,1
201,16.090676539418066,17.70367074064716,14.683090805780443,1
202,33.88547534872027,25.141196168686896,42.311239808075086,1
203,17.48733514016881,16.462940124005762,25.045562412520816,1
204,11.233780841902252,10.567892337904919,18.072594569741064,1
205,8.41696345252644,6.584343847010808,11.074258555106038,1
206,5.97397334323892,7.681892004028573,13.470485691164075,1
207,36.1301401398911,36.02735527460538,52.573817927309584,1
208,32.43115927275172,19.910992580276258,34.448138137142294,1
209,17.439388540459063,16.1930716973221,25.62646350478929,1
210,3.336809727802443,4.474418537720495,5.43518582467091,1
211,15.214691605880109,43.42138973292866,32.45968126118704,1
212,61.44818458728091,291.0549867538817,75.76206987039778,1
213,52.87172581880138,266.5559802979599,63.96506029993211,1
214,12.340928999141411,7.349768351531679,13.183340849633602,1
215,6.638518217434361,9.563379898817274,16.795569830454582,1
216,44.34264337285796,39.44546041366935,48.45643572271778,1
217,14.209012954318203,17.035190047361183,17.18799109168724,1
218,9.452098998888673,10.284331659480355,22.009305999395988,1
219,2.891320202791304,3.7968758729108334,6.694457165470686,1
220,4.435291666435959,4.621081042846473,3.8767490764761856,1
221,70.13937906688193,266.23584763195794,60.822960018768725,1
222,7.256134632377267,7.257117445039439,12.60416935767304,1
223,13.415352886136365,12.279681122774997,19.885959154946338,1
224,33.026973940677806,30.22914718840638,51.74386783110272,1
225,26.150361516491962,30.801648819594313,41.17043203641163,1
226,13.430525013664397,12.07458283297918,20.631193793703755,1
227,37.27019576970089,44.06442869568515,57.95257964385959,1
228,8.721946545350713,7.464067151297863,9.364876518961744,1
229,38.3682178118257,257.46200165748,53.222738764001896,1
230,5.3335604455237045,4.720205988138307,10.045553724600566,1
231,12.642919710331768,9.859295646058559,9.740326408776415,1
232,9.650325429981123,228.37669155460625,28.649305375552885,1
233,4.556916603036193,6.092036537594845,9.529103858752716,1
234,19.72265163018555,11.389031358561494,22.507434759809655,1
235,9.180862736101538,9.722346396952009,13.792001812895167,1
236,9.778687898108757,13.432522226128786,10.776029355261244,1
237,3.7567103132958106,6.2303817413765925,11.119891704939723,1
238,10.319629300169549,8.619851171780965,8.780622356987614,1
239,31.472839487294504,18.77907368573323,27.942839647752184,1
240,11.16287067557557,8.495380486071104,12.657369088388155,1
241,69.20811959053256,50.671286484351064,72.59968196522357,1
242,76.5023613587936,72.58938767163367,104.10481271647949,1
243,10.43075029766624,44.90207781195126,15.242485315093397,1
244,16.62378735341895,16.361616487324678,27.19499285611687,1
245,12.355044344191167,8.009211824228766,12.737636662820634,1
246,23.443765108535537,26.509127914152106,40.13306512765046,1
247,35.504877633734516,61.821605379960715,44.408353373681024,1
248,7.085683708106466,17.018950727927464,4.775222247965063,1
249,12.379936954727208,17.69105951948878,14.026457583399345,1
250,39.62652797582398,39.696223631107195,49.7388876415097,1
251,9.147838303314787,9.114664504743391,14.46917107705958,1
252,46.8753094630296,35.711649547705065,57.74777717224051,1
253,18.274555636931833,32.550146285571934,24.68138387124363,1
254,41.0942528492177,59.52857138902471,37.8006556432565,1
255,7.592844770586434,12.61043800751848,13.794061222614566,1
256,8.055952060151009,8.19353526044682,20.64876767371831,1
257,28.25119533955073,23.519148763329778,28.509130387747767,1
258,71.96410057694804,51.46078918441807,85.3590509128406,1
259,76.29914093002391,63.18620052438308,74.23873622118465,1
260,57.837589412115115,54.07850449819702,59.51359795934116,1
261,12.96767685671626,15.410061378679442,17.53078129078747,1
262,31.74686454059165,41.58685534161618,36.050552108132806,1
263,27.964040367010025,24.207552029339237,49.015965168966986,1
264,9.050074145484349,9.35499128044553,25.979879667046163,1
265,15.932766739363577,27.151501838462337,27.08257628353971,1
266,10.739427558213121,7.783663768600274,15.50294794157244,1
267,4.717883936274032,12.696012212716864,21.97039873851062,1
268,18.45911543849914,33.838601437846066,25.981876953623313,1
269,11.16806861773795,9.620488741170094,20.089778872475378,1
270,3.739508252561796,32.7414371401909,5.566530416576026,1
271,8.055080180645385,8.10609541412066,13.386600479755254,1
272,7.711971630162983,11.728844188580696,20.98271253892104,1
273,16.285468114089447,12.448062145152008,24.160456638441005,1
274,12.92345803432838,12.994177248924133,20.18244398248477,1
275,24.230526567814014,20.129701229200883,26.837666797604214,1
276,14.433479770367244,10.241997267482896,13.78396815790802,1
277,39.477609299804755,56.56032420465028,60.38958548252783,1
278,13.432919289810519,13.521004867720825,20.214777803755265,1
279,39.18801814188683,65.79227512529765,48.67992058719303,1
280,10.85401134714857,10.283660101783488,11.786223587560052,1
281,5.226610446086902,8.37837560407756,9.374509895504122,1
282,32.48189303620499,24.95390345086748,53.96441046293929,1
283,64.36578225800332,266.9234943366127,73.1362718584188,1
284,15.547495939570844,14.635026910557333,22.600196386570843,1
285,154.7754223137138,373.1267001323827,179.56586330963447,1
286,11.905580287865497,10.397772946763157,17.23597564873553,1
287,10.252531840821067,10.24811435984876,20.26658797832748,1
288,202.08866692265326,223.96686722686442,229.89229072180788,1
289,27.625781796598574,22.001379284371566,24.222309446948053,1
290,11.860495903917519,14.161363486270112,14.192859684984843,1
291,53.71389781377572,44.084437696341325,70.03456507301256,1
292,17.040557874767046,14.290058495282851,21.491431618891355,1
293,42.381042019419745,43.88684791699145,66.08922454095865,1
294,33.713022216285324,19.384608069796,42.75059833416957,1
295,35.16786863694158,31.26821104778966,43.31231681716143,1
296,18.514165200364708,18.629738585385567,43.0456746540183,1
297,54.42386990247059,46.58819309592207,58.768090098716435,1
298,6.70642658065915,18.833447409779296,9.611674919067777,1
299,5.524813337131806,6.280557444398028,7.887944362196009,1
300,11.901980930255498,10.129265340353541,17.89205188211205,1
301,5.016325237617899,6.558710336093538,18.560651713209392,1
302,38.20876288915196,45.25418635951321,60.23557172562202,1
303,30.358764954496877,38.95170067286536,33.6003423921814,1
304,153.72077007066943,129.60435591505603,227.239829719003,1
305,86.39339156232568,67.69803772010796,73.12384489750765,1
306,16.703773546917144,16.547564597202392,19.366970409983935,1
307,22.540170093210524,14.455808519633177,25.366057194456708,1
308,37.15726857512637,27.205484149459124,35.0155138848119,1
309,65.32855996540788,72.39614317034442,103.24330384651721,1
310,29.682188177287987,28.65379461394139,31.396352343137526,1
311,12.212838090788825,12.197100325779559,10.191035414386617,1
312,5.9300879213200375,4.607067015047459,10.48853590140317,1
313,27.5189992815287,26.303016796449665,49.45653358956079,1
314,9.822351403105863,9.651995770470087,12.965760935596366,1
315,3.122149011659141,9.964215896288337,8.43368339185082,1
316,13.546142194277564,15.249469977187331,24.143595513032622,1
317,25.57564377626585,18.81958710223575,27.725329956326334,1
318,13.591225737671587,15.841986403552504,18.585080439073646,1
319,9.982188956620188,13.778869957656193,21.476306379515606,1
320,9.068188601977619,7.638170709579968,18.21750716451183,1
321,14.377571024410594,22.181889348546328,21.4193905561765,1
322,25.536016322539503,56.408173466580415,38.4240769089433,1
323,58.06344891310965,73.39739704737326,57.6064241130366,1
324,15.632805409821913,21.744745028764747,12.823309651738903,1
325,17.88482532970483,44.56022187483942,19.672796039308825,1
326,11.184987939682944,13.187780109296298,22.656833524198724,1
327,59.97320866253597,58.34359207367763,74.95179119929865,1
328,31.244482583157627,18.841999884894754,35.55716608345833,1
329,6.240141577697857,7.126412182324981,13.447607351510456,1
330,8.58939077707485,12.406860802454236,26.573969327399475,1
331,15.674793335884349,13.744657754092716,16.584197427746844,1
332,15.876034690620813,14.543180924223215,23.06412760841211,1
333,21.38497940041683,241.62627187791676,44.027552174269154,1
334,34.72817115826211,231.80832688022704,19.103295338600667,1
335,37.01159529908111,39.377809673337055,44.745948994224705,1
336,15.353074465677762,9.142977431592893,14.847708620370652,1
337,12.952624731894822,12.666984645222094,21.398156551022627,1
338,8.988710650089189,7.972751576993748,16.660350285774406,1
339,15.45956850982013,11.807298859006615,18.284410752899632,1
340,47.72121020129067,41.75800001858635,67.06006271525806,1
341,18.983990214671667,17.003467919344462,31.316084286841907,1
342,18.38245137408428,17.591932810461433,30.780629971131635,1
343,2.5253052824000286,2.6809105515892417,11.046386735797105,1
344,19.449260591727924,8.926012564535917,14.707985960325406,1
345,17.995621532838147,16.06382818188092,30.457177585952756,1
346,43.042378420322144,33.54147462003353,56.31024797569635,1
347,8.114727791139584,13.575694008042706,12.583125275932659,1
348,13.497577496637284,25.52590987644177,15.040594511054248,1
349,52.71227549358986,85.80339388639237,74.2267518733765,1
350,2.0598879378664927,1.4375534819353717,3.0622918784006012,1
351,44.92937290120923,39.50517275258888,49.43407693470721,1
352,22.14160865978155,17.18446997354758,46.65615260502005,1
353,20.58892755980098,14.619500868368387,17.332981546727822,1
354,78.21601770289018,57.18753161929486,92.63601055018816,1
355,52.63996531334109,44.85015252352247,49.11998691420349,1
356,28.512817892983094,25.914402700019576,46.4223909729563,1
357,221.09684182281563,306.9223388685417,244.49316649532807,1
358,19.39891823817639,10.687257645190904,19.81550541843039,1
359,12.370346887394412,4.668863696403934,7.159642784621157,1
360,26.235019912758812,35.35941223385206,32.57569617592837,1
361,3.6220760964449896,2.656269297473574,9.801067283893428,1
362,20.08693334184404,17.14638705300701,28.233375887365362,1
363,6.548343924025524,5.916183752965576,17.054186774558996,1
364,8.947416489693966,10.73601382937342,13.584533214486743,1
365,37.46024029578208,47.99791009177851,59.56857355333643,1
366,19.56283132248228,15.469696274278682,24.636269855509212,1
367,23.538391562217157,17.974214336433917,29.889543825607454,1
368,4.572193278500008,4.670099860534536,11.944695531164472,1
369,20.16048252235247,18.88389501387682,26.342188086396376,1
370,10.98344072444565,29.44262878655228,27.995999187919125,1
371,76.42594774627116,161.13398059501083,88.6497629896003,1
372,21.21824329049093,45.472053728796205,20.432520603427303,1
373,9.803437951933972,27.709405547432333,14.996615521484642,1
374,16.143282538786647,13.884393978079995,24.28419650854055,1
375,12.402987491066153,24.83025724682436,11.976110127235263,1
376,18.46409586981801,16.723380271946937,22.880533788418205,1
377,8.995814544245528,9.447005780850175,14.815372890950771,1
378,9.638287461185348,10.158415964260435,12.248742155722077,1
379,10.74363018968709,9.39520095576081,12.102588697449058,1
380,25.047660816100514,22.866230157382375,30.527538394153957,1
381,5.377561191327176,5.453504077806246,8.769591846054887,1
382,19.284399072914866,10.769097586159683,12.56076879780981,1
383,14.121010076218909,14.159505661857686,20.395954525203948,1
384,41.71916578478184,256.6907265513794,52.58683721431626,1
385,19.497936709673617,20.04499800815842,16.826460541935784,1
386,15.5118874103478,9.499463959433738,17.752646202676747,1
387,6.665516060288765,8.935955169382515,10.710137536365995,1
388,14.488783696751897,11.890470878982127,19.142674539041952,1
389,9.168145190074497,11.117136249706839,12.494103872462262,1
390,4.721180633884078,4.091193380219066,3.9094667333327386,1
391,6.176051235546917,6.826666238137136,7.351868391583717,1
392,7.268480117985431,7.383227831735098,12.493517429910007,1
393,26.735810548678156,28.49724903110713,32.17615616326629,1
394,3.3000346752311875,3.8191572300514625,6.029628098582709,1
395,25.99906424139854,20.733197900955076,30.611326052416178,1
396,20.674699412235924,15.43441064003174,25.51984645387467,1
397,6.886231726830111,8.784317962304723,10.74533436245248,1
398,20.598420628039314,13.989503944656501,23.743963831260253,1
399,43.55058823309726,31.849428567333334,50.18448581550864,1
400,11.373355916222474,13.572736753828966,16.255959465904127,1
401,5.3280581495686885,7.846097618734053,6.255259868969031,1
402,56.47647180700475,68.11370154998572,59.86670632984653,1
403,110.91165586204615,103.94112219608536,131.2882211161186,1
404,17.939598377426737,40.11580339365378,21.549632439114024,1
405,10.745702578773205,8.632285858107664,12.613092915399568,1
406,40.70015357489561,71.65441981538322,53.83990533752554,1
407,10.370759088559643,238.0508186402641,9.54595269644362,1
408,35.875904680099715,60.71038267559864,49.52603238126504,1
409,45.54280161845013,91.00703910052461,67.91805559432291,1
410,24.79106380824617,26.568744193912593,35.49584120427234,1
411,14.40791259169052,20.030712591899256,19.021200242379223,1
412,10.91814660062607,10.256172001864492,19.113733976406383,1
413,39.14731824374351,28.88583778650169,42.82899559458449,1
414,5.659837106978769,9.861586581034713,5.485514649146988,1
415,87.98620538681895,112.98527088298327,115.63720790177652,1
416,9.40216788065005,22.40812355613273,18.826923755121708,1
417,10.401084324795615,12.555881586449848,17.00048530322116,1
418,11.76777798448362,9.025021286732823,11.589525465930702,1
419,28.43724761731237,45.93596105205864,22.269813988549735,1
420,12.380350651127522,9.890664187712913,16.88280519481411,1
421,3.56564639864322,5.660812866527631,7.345764693609257,1
422,32.586742974412196,46.670110788604106,43.66057281252635,1
423,6.733029111135318,4.94243564262947,7.689119757646027,1
424,9.448059789224327,9.157494701485687,14.394512880197029,1
425,10.085312450858277,11.291870066685687,18.615886544175424,1
426,34.18193176839283,2.385324605231756,3.100725146032798,1
427,9.65011019220601,8.59362384843663,14.39169623831598,1
428,31.944387119608898,72.72243346554995,43.40652597541745,1
429,78.73388833338144,157.86037149270103,83.44103930716511,1
430,73.77209920420054,77.98790636980058,98.85926346266007,1
431,6.646851221598563,6.5519116419304595,15.119579968792909,1
432,32.66433410349011,262.30419143528684,58.334884520222964,1
433,17.79357536539659,28.044721992293038,25.467727230436072,1
434,21.704309655235377,60.52358598938579,25.73646165474902,1
435,20.10843851671468,18.88908791510168,27.48170020200194,1
436,28.086569936141952,18.158279511196024,35.73972789841773,1
437,13.900611954772888,13.523654473890332,27.236982729189112,1
438,45.19799008051201,54.79515094384247,56.58599266824244,1
439,9.737333041471201,8.084016416992469,15.36409045263493,1
440,16.942384073701508,34.43620719621224,21.240090734357462,1
441,18.255845677834472,16.084741088298955,26.056288930703317,1
442,46.95723272851299,38.48642283180061,66.54275448542307,1
443,32.29266733252632,28.204299015347146,40.97685491553865,1
444,7.5167630750648,10.028140333399737,10.789211911209584,1
445,58.99518199955568,54.845492147184515,62.661938445928435,1
446,24.52945335200712,55.5624679071817,44.084077012270185,1
447,25.9088888184783,27.95308082152667,27.96593746173532,1
448,65.72280569698809,51.088736095174674,69.38548119933792,1
449,51.53824997870526,39.2405982708127,43.25427311562844,1
450,149.12078353089262,237.45485552895641,181.1421206441029,1
451,11.156809098140572,12.539814863327532,14.716896937521767,1
452,66.16123671396801,47.353425355421244,75.22185169481486,1
453,27.17879072094342,28.71968022284474,37.37986525002575,1
454,17.414943938080178,9.016935563570437,16.40293798290903,1
455,80.08175599512077,55.49966686955634,89.7658089869318,1
456,38.29162889055085,35.40532463329784,61.25907017342571,1
457,42.03215192058477,30.703794856213527,54.68822775345645,1
458,12.577630795627687,10.042972080746972,17.430352628339932,1
459,11.059883310898703,22.292121532974694,12.59184542206159,1
460,10.061344567695222,5.713096413408809,5.08058944339823,1
461,3.575246888874142,8.613859392545331,14.407810385741405,1
462,46.89507395002251,36.72439044714503,62.376690243006834,1
463,9.16727926995448,5.830313882625335,13.708703045987619,1
464,5.631798340674611,7.875847318353388,14.994509141596843,1
465,13.0674074503929,36.74186418273474,13.877971574786756,1
466,66.20454289624297,45.590763632215,70.24211177228185,1
467,60.026780229928185,53.97646202135254,69.42603226530701,1
468,11.362553509045206,14.317511955581198,17.539565864996266,1
469,25.508732388538327,35.03877121194583,56.16574737282877,1
470,15.532539888398963,13.268884244914481,26.34032721210773,1
471,4.518281989417662,5.924276684244933,21.819549987162244,1
472,47.05631565126968,82.66344856161271,53.14095017114221,1
473,34.98311485202432,30.02507334202089,39.86870341781544,1
474,12.499309598092454,38.228285724148726,17.26898553122357,1
475,14.865123225061371,12.71827370485828,17.911038820555937,1
476,5.520390888535649,5.001874437952948,9.146634818727433,1
477,54.00238479110311,134.61567568058902,62.4864155092092,1
478,0.9484447600040666,4.987394234498848,8.65062135514916,1
479,78.8955583464095,63.17038047611791,101.92024952976578,1
480,113.4668194754719,108.0050844782735,141.00318485085336,1
481,6.526216441541301,7.024306657542644,13.365402923167956,1
482,5.956150126988852,4.645800545680171,10.0853891700251,1
483,12.471318361319643,10.635087109060738,17.334576094249787,1
484,31.643829739233944,37.164956628955885,61.51214146781384,1
485,25.574414719736964,23.9152674993648,21.29556074419412,1
486,5.124215481623631,6.424906930208159,9.427794908948787,1
487,28.90299782027029,21.722040169713065,35.0949346734858,1
488,5.04952618261557,3.580146847589605,4.144487477280901,1
489,4.696824623788424,5.0408586033934,11.261982847614828,1
490,41.666609729944845,56.28853891831779,55.67336693184305,1
491,8.006316523231249,6.336464960787808,12.297957931443134,1
492,58.14507945600094,115.03309042795158,68.17031541084313,1
493,53.18721884830188,259.5412736012691,65.25301484614779,1
494,26.234976920101616,24.16219188330333,52.28926879786731,1
495,10.972739908330166,40.809117701311884,12.042530796519074,1
496,22.23994859768781,53.52629833238624,29.855989026914465,1
